id_t;neo_id;name;absoluteMagnitude;estimateDiameterMin;estimatedDiameterMax;relativeVelocity;missDistance;isHazardous
253;3351834;(2006 UE17);21.90;0.110803882;0.247765013;33988.01836;38233540.46;False
253;3646046;(2013 QU1);21.16;0.155795524;0.348369383;69535.11796;12851177.47;True
253;3720882;(2015 KP157);20.25;0.236894499;0.529712204;102363.3187;74641700.92;False
253;54239889;(2022 BX1);21.65;0.124324001;0.277996917;74338.08333;51558426.17;True
253;2141526;141526 (2002 FA6);20.20;0.242412481;0.542050786;56397.0854;60936747.2;False
253;3403074;(2008 CC175);21.49;0.133830462;0.29925401;92065.22471;49012034.44;False
253;3840136;(2019 FJ);19.09;0.404161533;0.903732663;98004.32979;12778520.97;True
253;54106346;(2021 BN1);22.26;0.093876087;0.209913311;51315.5202;13038438.52;False
253;2613949;613949 (2008 CC175);21.42;0.138214936;0.309057992;92065.22491;49012034.65;False
253;54342555;(2023 DE2);24.86;0.028350125;0.063392807;34332.9724;12937735.6;False
253;2007822;7822 (1991 CS);17.34;0.904804968;2.023205415;75731.13815;41973786.02;True
253;2469219;469219 Kamo`oalewa (2016 HO3);24.33;0.0361872;0.080917038;59746.27968;67355564.77;False
253;3710914;(2015 DC1);24.80;0.029144391;0.065168838;20844.0438;27327094.87;False
253;3841189;(2019 GY19);21.85;0.113384836;0.253536201;16860.29617;54339835.68;False
253;3905996;(2019 XG1);19.28;0.370301078;0.828018383;13700.59279;38154576.14;False
253;3989677;(2020 BX15);21.25;0.149470324;0.334225806;50545.66585;15316290.42;False
253;54235525;(2022 AP1);28.39;0.005578982;0.012474984;52235.66201;18908416.57;False
253;2234341;234341 (2001 FZ57);18.94;0.433066886;0.968366995;53449.02469;68901439.51;False
253;3548887;(2010 TE55);28.00;0.006676594;0.014929318;21335.35227;31486575.34;False
253;54248976;(2022 EV1);26.06;0.016313794;0.036478753;25226.15895;25194230.03;False
253;2003554;3554 Amun (1986 EB);15.91;1.748054532;3.908768761;46757.38433;46685702.88;False
253;2152770;152770 (1999 RR28);18.41;0.552783379;1.236061213;48797.94223;38532864.94;True
253;3799743;(2018 DT1);21.05;0.163890952;0.366471308;60921.74903;47804486.58;False
253;54427179;(2024 BM15);21.14;0.157237082;0.351592805;71160.7644;37389026.89;True
253;2194268;194268 (2001 UY4);18.34;0.57089334;1.276556316;86167.57484;19540862.39;True
253;2267131;267131 (2000 EK26);18.21;0.606114923;1.355314169;97953.9763;58611608.72;True
253;3288854;(2005 QB5);23.70;0.048367649;0.108153351;64203.66665;44157796.53;False
253;3327141;(2006 EW52);22.40;0.088014652;0.196806745;24146.38885;53135015.36;False
253;3720869;(2015 HV182);21.43;0.137579896;0.307638;22544.98761;70658208.39;True
253;2417419;417419 (2006 KL21);20.92;0.174002295;0.38908096;25449.69853;56802111.38;True
253;3342321;(2006 SD6);20.24;0.237987955;0.532157245;77306.97043;68077230.81;False
253;3879241;(2019 UV);26.10;0.016016034;0.03581294;53810.70727;48605029.59;False
253;3893213;(2019 VS5);23.21;0.060611492;0.135531417;52459.24289;68807073.73;False
253;54051320;(2020 QY3);24.80;0.029144391;0.065168838;28688.91617;18112444.29;False
253;2613496;613496 (2006 SD6);20.22;0.24019003;0.537081235;77307.03559;68077354.46;False
253;54342500;(2023 DW);24.33;0.0361872;0.080917038;84445.97792;60017052.96;False
253;2189040;189040 (2000 MU1);19.87;0.282198679;0.63101543;58743.51959;24574460.43;True
253;3366645;(2007 BS2);23.20;0.060891262;0.136157002;14431.44962;20349136.75;False
253;3413165;(2008 LG2);25.34;0.022727673;0.050820622;26625.07596;40790266.51;False
253;3554013;(2010 XZ72);19.60;0.319561887;0.714562102;61825.19418;42503941.15;False
253;3592018;(2012 AY);22.41;0.087610262;0.1959025;47002.56607;13348197.14;False
253;3680284;(2014 PA59);20.80;0.183888672;0.411187571;65866.98165;39471193.99;False
253;3596038;(2012 BE14);22.90;0.069912523;0.156329154;41452.74285;42122574.89;False
253;3753474;(2016 KC);22.90;0.069912523;0.156329154;47841.02904;43768927.43;False
253;3753855;(2016 LJ10);23.74;0.04748484;0.10617933;49792.69588;34706801.37;False
253;3799312;(2018 CW2);25.66;0.019613494;0.043857107;31268.07896;16221894.59;False
253;54017451;(2020 MB);24.50;0.033462237;0.074823838;14908.53806;38639696.63;False
253;54312917;(2022 SO49);20.33;0.228325794;0.510551996;106887.0744;73788931.52;False
253;2458375;458375 (2010 WY8);21.32;0.144728805;0.323623447;12955.66869;41630644.36;False
253;3639439;(2013 LB);22.80;0.073207399;0.163696721;36056.03444;37556809.96;False
253;3702939;(2014 YM9);19.30;0.366906138;0.820427065;73836.1361;63983855.06;False
253;3776069;(2017 MZ3);22.43;0.086807046;0.194106455;67453.5669;15442068;False
253;54265872;(2022 FF2);23.27;0.058959661;0.13183781;36301.61237;48124308.91;False
253;54418268;(2023 YQ1);20.03;0.262153087;0.586192124;164228.3268;64059150.1;False
253;2106538;106538 (2000 WK63);16.28;1.474195145;3.296400556;81971.71354;25147988.94;False
253;3653970;(2013 WT45);20.36;0.225193047;0.50354696;30523.02953;25925533.28;True
253;54075983;(2020 UL3);23.20;0.060891262;0.136157002;28628.07542;33920740.88;False
253;2154652;154652 (2004 EP20);18.92;0.437074004;0.977327184;94456.82935;67422790.96;False
253;2513572;513572 (2010 VX39);19.24;0.377185489;0.843412394;47371.76287;48202004.96;False
253;3624598;(2013 BW15);25.40;0.022108281;0.049435619;59613.28546;53420810.16;False
253;3655977;(2014 AT51);22.28;0.093015425;0.207988814;73235.05948;18513211.89;False
253;3766591;(2017 BU);25.21;0.02412987;0.053956029;75382.92727;63590906.22;False
253;3840810;(2019 GS2);27.40;0.008801465;0.019680675;33333.91472;45748865.24;False
253;3842879;(2019 LD5);23.39;0.055789822;0.124749835;31732.69707;45294395.97;False
253;54103603;(2020 YC5);21.60;0.127219879;0.284472297;42401.6436;66002426.88;False
253;54214047;(2021 UR5);25.06;0.025855621;0.057814927;11669.2064;65676330.54;False
253;54408081;(2023 WK2);21.69;0.122054832;0.272922901;17640.46071;30245195.44;False
253;54418267;(2023 YO1);25.89;0.017642291;0.039449362;8715.994152;9601415.948;False
253;2386454;386454 (2008 XM);20.03;0.262153087;0.586192124;125128.9191;12418080.34;True
253;2522684;522684 (2016 JP);21.14;0.157237082;0.351592805;49560.18809;58676448.66;True
253;3802063;(2018 FV3);25.50;0.021113245;0.04721065;17905.39712;52105220.32;False
253;3840758;(2019 GA);23.59;0.050880923;0.113773201;56285.68403;70408135.71;False
253;54100199;(2020 XL5);20.29;0.232570688;0.520043867;92190.74337;60546365.98;False
253;2614689;614689 (2020 XL5);20.29;0.232570688;0.520043867;92190.74353;60546366.31;False
253;54336911;(2022 YO5);24.63;0.031517733;0.070475794;81752.03967;64844498.42;False
253;54419694;(2024 AP2);24.63;0.031517733;0.070475794;28801.25648;12114445.19;False
253;3021049;(1999 NW2);23.20;0.060891262;0.136157002;21854.69199;35229281.51;False
253;3339667;(2006 QV89);25.50;0.021113245;0.04721065;70676.69513;71411941.46;False
253;3836913;(2018 XD5);24.70;0.030517923;0.068240151;62623.28752;46461151.48;False
253;3986636;(2020 AD3);21.61;0.126635356;0.283165265;46314.7056;53674102.36;True
253;54106343;(2021 BJ1);24.40;0.035039264;0.078350176;87300.23425;50857121.76;False
253;2612094;612094 (1999 NW2);23.27;0.058959661;0.13183781;21854.69195;35229281.42;False
253;54336907;(2022 YK5);23.83;0.045556985;0.101868516;68223.87879;68998905.81;False
253;2155341;155341 (2006 SA218);18.30;0.58150704;1.30028927;34927.109;45919603.76;False
253;2337252;337252 (2000 SD8);20.82;0.182202771;0.407417781;19436.979;45407889.63;False
253;3063789;(2000 UR16);23.90;0.04411182;0.098637028;93431.38813;64104792.2;False
253;3672565;(2014 KE45);20.16;0.246919266;0.552128263;118280.5428;55009219.38;False
253;3699902;(2014 UV210);26.90;0.011080388;0.024776501;56966.11801;71703989.13;False
253;3717048;(2015 HH10);18.17;0.617383441;1.380511341;64015.71861;20204654.2;False
253;3767008;(2017 BR6);27.90;0.006991252;0.015632915;45155.51547;13276853.07;False
253;3797900;(2018 BJ5);21.65;0.124324001;0.277996917;42244.11269;18597613.68;False
253;3836854;(2018 XT2);22.10;0.101054342;0.225964377;15413.34128;20867350.32;False
253;54017044;(2020 KA);27.50;0.008405334;0.018794898;20457.91059;36911144.43;False
253;2560563;560563 (2015 HH10);18.16;0.620233153;1.386883492;64016.83332;20203749.09;False
253;2468684;468684 (2009 QY33);19.67;0.309424699;0.69189466;42444.7691;65193839.92;False
253;3662200;(2014 DH);26.60;0.012721988;0.02844723;86918.00585;65005478.62;False
253;3768609;(2017 BM123);23.81;0.045978519;0.102811094;28698.08486;3952160.245;False
253;3799722;(2018 CB15);20.75;0.18817199;0.42076536;53459.326;70628488.04;False
253;3989259;(2020 BL11);27.80;0.00732074;0.016369672;40531.49756;53300601.69;False
253;54171999;(2021 OT);26.24;0.015016025;0.033576852;43717.70885;50525597.37;False
253;54249335;(2022 ET2);25.07;0.025736825;0.057549291;21165.34107;26688864.05;False
253;54310915;(2022 SL37);21.98;0.106795998;0.23880311;16050.04172;64014213.15;False
253;54342518;(2023 DJ1);28.16;0.006202332;0.013868835;27784.5855;9504099.467;False
253;2088213;88213 (2001 AF2);19.48;0.337718597;0.755161741;111818.4902;69468988.64;False
253;2455407;455407 (2003 ER);19.86;0.283501249;0.633928065;66090.77365;46720796.8;False
253;3401428;(2008 CL1);19.45;0.342416731;0.765667087;54813.70853;20244312.7;False
253;3639436;(2013 KJ6);19.77;0.295498293;0.660754271;32861.66943;58643388.92;False
253;3663258;(2014 EL);27.00;0.010581689;0.023661375;35591.91445;14329422.54;False
253;3781003;(2017 QF17);19.70;0.305179233;0.682401509;50498.25775;43595431.21;False
253;2584693;584693 (2017 QF17);19.70;0.305179233;0.682401509;50496.39668;43592923.63;False
253;3071939;(2001 BB16);23.20;0.060891262;0.136157002;58922.21196;58551055.27;False
253;3150188;(2003 DF6);21.20;0.152951935;0.342010925;63644.19376;44475563;False
253;3177204;(2004 FW1);21.02;0.166170902;0.371569432;128712.3869;56908066.18;True
253;3325502;(2006 EC);26.62;0.012605352;0.028186424;35001.57078;13234647.42;False
253;3367900;(2007 CM26);25.10;0.025383703;0.056759685;20257.48584;10650512.9;False
253;3770988;(2017 EH1);23.29;0.058419115;0.130629113;57068.81303;17146695.54;False
253;3843087;(2019 NJ);23.66;0.049266871;0.110164072;25156.20364;62069838.01;False
253;54051126;(2020 PH5);22.36;0.089650967;0.200465656;60809.78722;48223586.2;False
253;54375649;(2023 OU);26.09;0.016089961;0.035978245;27908.97592;12235328.02;False
253;2015817;15817 Lucianotesi (1994 QC);18.47;0.537718498;1.202375114;29288.59691;55884805.47;False
253;2138127;138127 (2000 EE14);17.11;1.00590039;2.249261651;73692.89416;29291939.94;True
253;2225586;225586 (2000 WS67);18.51;0.527904029;1.180429295;81186.04945;52717160.24;False
253;2225900;225900 (2002 AF3);17.96;0.680072129;1.52068751;55037.19019;36700422.32;False
253;3092214;(1999 DJ3);20.77;0.186446818;0.41690776;75336.44872;69729137.25;False
253;3759775;(2016 SL3);25.00;0.02658;0.059434687;27452.73528;18301452.7;False
253;3838121;(2019 CL1);23.27;0.058959661;0.13183781;54569.37598;17001858;False
253;3892280;(2019 VV);25.33;0.022832579;0.0510552;57152.95183;32590158.73;False
253;2138155;138155 (2000 ES70);17.22;0.956213733;2.138158908;45914.07481;70049259.04;False
253;2255501;255501 (2006 BG);18.66;0.492668706;1.101640716;75847.81478;18785733.47;False
253;2523609;523609 (2005 PJ2);19.53;0.330031183;0.737972161;73906.67097;67346922.73;True
253;3564143;(2011 HL7);20.70;0.192555078;0.430566244;13700.54281;68704299.12;False
253;3759280;(2016 RW19);20.97;0.170041519;0.380224396;37802.42854;38241057.53;False
253;54243522;(2022 BN5);26.33;0.014406384;0.032213653;31470.31903;21221264.61;False
253;3601280;(2012 EO5);23.40;0.055533491;0.124176661;46836.52951;4866091.047;False
253;3709398;(2015 BJ514);17.82;0.725362295;1.621959399;111540.9999;69110084.68;False
253;3838853;(2019 DH1);26.20;0.015295194;0.034201093;56059.33496;49827580.47;False
253;54248345;(2022 DN1);26.32;0.014472881;0.032362345;33974.25847;5512897.693;False
253;54304629;(2022 SW);25.14;0.024920398;0.055723704;62774.78641;53233370.64;False
253;54346962;(2023 EM);25.48;0.021308603;0.047647485;30861.93027;13680130.31;False
253;2375657;375657 (2009 CP5);21.49;0.133830462;0.29925401;34069.67828;15144985.24;False
253;2496962;496962 (2002 GP186);20.32;0.229379698;0.512908597;25894.4268;62354683.58;False
253;3092253;(2000 EM26);22.51;0.08366715;0.187085435;35583.45856;23523686.52;False
253;3726712;(2015 RT1);25.41;0.022006703;0.049208483;25988.06927;35652301.95;False
253;3755201;(2016 NU22);20.75;0.18817199;0.42076536;43820.3727;66257172.08;False
253;3758248;(2016 QG44);22.10;0.101054342;0.225964377;45478.70501;10494232.96;False
253;54016280;(2020 FH2);21.10;0.160160338;0.358129403;53501.63405;34730409.07;True
253;54137811;(2021 GP16);21.94;0.108781483;0.243242792;34999.55106;68379952.72;True
253;54190792;(2021 QO2);23.77;0.046833323;0.104722495;56677.71056;42809092.01;False
253;54441869;(2024 JE15);26.78;0.011709948;0.02618424;24918.0869;45957988.96;False
253;3114034;(2002 CC26);24.40;0.035039264;0.078350176;26944.68514;10576183.97;False
253;3428343;(2008 SX148);23.70;0.048367649;0.108153351;55838.20098;22452870.96;False
253;54339877;(2023 BP1);24.86;0.028350125;0.063392807;23712.24269;54518289.78;False
253;3102762;(2002 AA29);24.10;0.040230458;0.089958039;25435.55258;24280673.61;False
253;3481977;(2009 XD);18.78;0.466181437;1.042413384;63451.67477;53335853.44;False
253;3555163;(2011 AR26);20.28;0.233644185;0.52244428;48329.53625;61971652.56;False
253;3758257;(2016 QJ44);20.25;0.236894499;0.529712204;30021.56775;21449193.36;True
253;3778076;(2017 OM1);23.40;0.055533491;0.124176661;63945.29686;60909942.3;False
253;3781446;(2017 RH15);22.74;0.075258399;0.168282897;35868.56189;35539854.59;False
253;3781651;(2017 SS10);25.20;0.024241248;0.054205079;44906.66208;66053969.09;False
253;3836249;(2018 WA);26.90;0.011080388;0.024776501;22729.03795;54498523.44;False
253;54330578;(2022 WO9);24.30;0.036690614;0.082042707;17360.53816;25088071.93;False
253;54420156;(2024 AW3);21.76;0.118182991;0.264265201;61806.4809;49967070.51;False
253;2154020;154020 (2002 CA10);19.07;0.407901194;0.912094798;83637.96001;35349539.35;False
253;2363298;363298 (2002 KL3);18.51;0.527904029;1.180429295;104357.0842;28301241.13;False
253;2367390;367390 (2008 MB5);19.24;0.377185489;0.843412394;63627.81963;34737302.85;False
253;2469356;469356 (2001 DR8);18.81;0.459785188;1.028110936;77780.27452;17724207.13;False
253;3726785;(2015 RD2);19.26;0.373727432;0.835679943;34215.01952;20540574.02;False
253;2086878;86878 (2000 HD24);17.68;0.77366861;1.729975604;77703.79881;69516223.83;False
253;2412995;412995 (1999 LP28);20.06;0.258556212;0.578149266;30247.4075;46143415.86;False
253;3555016;(2011 AC3);22.40;0.088014652;0.196806745;52015.20987;40454239.8;False
253;3753874;(2016 LC11);19.53;0.330031183;0.737972161;60868.35333;37193790.21;False
253;54104844;(2021 AM2);27.18;0.009739911;0.021779103;16555.73046;5887777.389;False
253;54236575;(2022 AN5);26.08;0.016164228;0.036144313;43743.35284;33538345.8;False
253;2510529;510529 (2012 EY11);21.58;0.12839703;0.287104486;26266.18387;30154727.31;True
253;2528650;528650 (2008 WX32);19.26;0.373727432;0.835679943;63143.86014;56868815.79;False
253;3283218;(2005 MF5);21.73;0.11982708;0.267941497;98310.99737;72093874.15;False
253;3693721;(2014 US7);26.60;0.012721988;0.02844723;74321.4127;65534981.82;False
253;3766036;(2016 XR23);25.40;0.022108281;0.049435619;69626.15423;73036865.45;False
253;3556126;(2011 BM45);21.60;0.127219879;0.284472297;65269.35018;46308500.76;True
253;3719075;(2015 HZ176);23.70;0.048367649;0.108153351;46728.9111;40849252.23;False
253;3827305;(2018 RQ1);24.20;0.038419789;0.08590926;20012.68405;32699534.13;False
253;3842877;(2019 LB5);23.64;0.049722731;0.111183407;55579.57008;28263428.46;False
253;2002102;2102 Tantalus (1975 YA);16.00;1.677084622;3.750075218;116367.3228;49216305.79;True
253;2512245;512245 (2016 AU8);19.91;0.277047973;0.6194981;24017.25504;22725593.09;False
253;3144532;(2002 XT90);19.03;0.415484643;0.929051906;76030.02754;31840773.01;False
253;3519516;(2010 HW81);20.24;0.237987955;0.532157245;138479.8709;59604865.44;False
253;3673545;(2014 LW14);21.32;0.144728805;0.323623447;64707.46952;33180044.78;False
253;3785695;(2017 TO2);23.56;0.051588747;0.115355944;40903.24284;43129035.06;False
253;2000887;887 Alinda (A918 AA);13.88;4.451998165;9.954970532;24497.25003;47952576.03;False
253;3182823;(2004 KG1);23.96;0.04290965;0.095948895;71224.89498;72829561.5;False
253;3670291;(2014 HQ184);24.31;0.036522036;0.081665755;43763.37709;46546952.24;False
253;3736204;(2015 XR128);19.13;0.396784754;0.887237683;36708.32207;37059180.07;False
253;3771633;(2017 FZ2);26.60;0.012721988;0.02844723;26931.99773;42136358.6;False
253;3781344;(2017 RV);21.96;0.107784169;0.241012728;58331.33257;19482619.18;True
253;3986746;(2020 BG1);22.08;0.101989386;0.2280552;30084.67389;64454883.53;False
253;54104254;(2021 AN);24.59;0.032103692;0.071786037;61405.32133;5030643.468;False
253;2276703;276703 (2004 BL11);19.30;0.366906138;0.820427065;141502.572;65902134.07;False
253;2302830;302830 (2003 FB);18.81;0.459785188;1.028110936;74743.26425;60877190.24;False
253;2396793;396793 (2004 JN2);20.11;0.252670754;0.564988982;64777.95333;43804687.82;False
253;2506074;506074 Svarog (2015 UM67);18.93;0.435065831;0.972836774;90418.03536;14173907.71;True
253;3716630;(2015 HF9);20.16;0.246919266;0.552128263;106443.0831;74603410.87;False
253;3748472;(2016 FU12);26.90;0.011080388;0.024776501;51043.11338;47815137.23;False
253;3803895;(2018 HB);22.14;0.099209892;0.221840062;55950.32284;41127957.03;False
253;54235681;(2022 AM3);26.57;0.012898968;0.02884297;20603.6143;37415119.7;False
253;54378880;(2023 QL7);20.72;0.190789723;0.426618789;53976.49379;39613851.3;True
253;2526798;526798 (2007 AA9);22.58;0.081013049;0.181150684;33078.30249;33712374.9;False
253;3773594;(2017 FN127);25.60;0.020162992;0.045085821;33418.97559;3595237.858;False
253;3838918;(2019 EO1);24.10;0.040230458;0.089958039;41491.29782;30288264.31;False
253;54245587;(2022 CW2);23.85;0.045139316;0.10093458;20293.30187;17621710.69;False
253;2450300;450300 (2004 QD14);20.67;0.195233786;0.436556017;48316.15861;56447971.44;True
253;2455184;455184 (2000 ED14);21.23;0.150853356;0.337318359;79731.00473;20986411.81;True
253;3445544;(2009 CE);24.30;0.036690614;0.082042707;69059.54462;68341017.28;False
253;3584577;(2011 UY255);22.96;0.068007213;0.152068751;42296.81945;23768941.05;False
253;3739080;(2015 YN10);20.50;0.211132445;0.472106499;108001.4083;55908393.4;False
253;54326659;(2022 VR1);24.79;0.029278915;0.065469644;19499.67594;27691572.98;False
253;2004341;4341 Poseidon (1987 KF);16.08;1.616422833;3.614431336;60039.24462;52403755.14;False
253;3645267;(2013 PA7);22.67;0.07772397;0.173796081;11116.16881;26148805.84;False
253;3682463;(2014 QA33);18.86;0.4493192;1.004708274;62015.55377;13501946.05;False
253;3710020;(2015 CQ12);22.60;0.080270317;0.179489885;38763.62356;67851736.64;False
253;3831916;(2018 UQ1);21.95;0.108281678;0.242125192;37201.38787;7876799.223;True
253;2509353;509353 (2007 AT2);19.71;0.303777061;0.679266159;51007.18981;70967960.98;False
253;3713268;(2015 EB7);21.50;0.133215567;0.297879063;55456.09943;59956112.82;False
253;3799756;(2018 DF2);20.82;0.182202771;0.407417781;40357.86851;62848768.38;False
253;54110691;(2021 CP2);23.00;0.066765941;0.149293183;27962.54198;31281992.42;False
253;2457059;457059 (2008 EG);20.06;0.258556212;0.578149266;70605.32403;70087831.91;False
253;3449591;(2009 EP2);21.61;0.126635356;0.283165265;90465.85924;50669191.02;True
253;3600563;(2012 EO3);22.98;0.067383719;0.150674576;56739.24071;12687852.99;False
253;3746491;(2016 EE86);22.20;0.096506147;0.215794305;20606.85141;24427800.44;False
253;3801965;(2018 FY);23.30;0.058150704;0.130028927;21044.01065;14620437.62;False
253;54404091;(2023 VW5);25.45;0.021605035;0.048310327;68475.66208;72186083.93;False
253;2368184;368184 (2000 RN77);19.47;0.339277435;0.758647409;54617.99671;54813891.1;False
